Scenario.name,css_2,css_3,css_4,right_bica,right_brita2,tph_2,tph_3,tph_4,tph_bica,tph_brita2,tph_brita1,tph_bmeia,tph_pedrisco,tph_po,percAbaixo32mm_rcz,efic_2dPN4,percAbaixo5mm_pedrisco,capC2_capC3,capBT4_alimPP4,RR_BT2,fcap_BT2,RR_BT3,fcap_BT3,RR_BT4,fcap_BT4,carga_BT2,carga_BT3,carga_BT4,tph_total
Scenario 1819,44,13,16,100,0,607.2614879,345.0717321,130.1910625,0,0,97.7,29.2,92,135.3,47.961657,84.18577975,18.30810133,1.759812327,1.076468768,3.213177712,1.055161574,5.769888657,0.905104943,1.899565997,0.930267168,100.6328202,100.0000275,99.9564215,354.2
Scenario 1820,44,13,16,100,100,607.2614879,345.0717321,126.2826656,0,65,89.9,28.9,94.4,140.8,47.961657,84.06634068,18.85400467,1.759812327,2.424705042,3.213177712,1.055161574,5.769888657,0.905104943,2.811901711,0.902233248,100.6328202,100.0000275,99.96826056,419
Scenario 1821,44,13,17,0,0,607.2614879,292.8009481,134.403417,101.4,0,90.4,24.9,77.8,124.8,37.55340252,85.69749754,17.44992156,2.073973776,1.231553332,3.213177712,1.055161574,6.095151739,0.914826396,1.789457689,0.938155466,100.6328202,100.0008785,99.94326972,419.3
Scenario 1822,44,13,17,0,100,607.2614879,292.8009481,129.2804625,101.4,57.1,80.7,24.9,81.1,131.3,37.55340252,85.47234323,18.08919289,2.073973776,2.7661627,3.213177712,1.055161574,6.095151739,0.914826396,2.733719988,0.902233248,100.6328202,100.0008785,99.96135324,476.5
Scenario 1823,44,13,17,100,0,607.2614879,345.0717321,132.7973854,0,0,101.1,27.9,88.6,132.7,47.961657,84.42279739,18.24941616,1.759812327,1.042768257,3.213177712,1.055161574,5.769888657,0.905104943,1.749572035,0.926877676,100.6328202,100.0000275,99.95054326,350.3
Scenario 1824,44,13,17,100,100,607.2614879,345.0717321,129.2808037,0,69.2,92.6,28.1,92,139,47.961657,84.23240099,18.82147872,1.759812327,2.426911909,3.213177712,1.055161574,5.769888657,0.905104943,2.555871736,0.902233248,100.6328202,100.0000275,99.96161705,420.9
Scenario 1825,44,15,10,0,0,607.2614879,329.7311397,81.94903404,101.4,0,57.7,23.1,90.8,135.8,37.55340252,84.48006384,18.05244575,1.841686801,0.787415495,3.213177712,1.055161574,5.300218666,0.914826396,3.648399937,0.910476078,100.6328202,100.0009823,99.99955046,408.8
Scenario 1826,44,15,10,0,100,607.2614879,329.7311397,80.72444236,101.4,50.3,57.2,22.6,89.6,136.9,37.55340252,84.61883003,18.28478251,1.841686801,1.505149088,3.213177712,1.055161574,5.300218666,0.914826396,5.1557524,0.896867731,100.6328202,100.0009823,99.99986269,458
Scenario 1827,44,15,10,100,0,607.2614879,388.5943297,80.34532466,0,0,70.7,26.5,102.8,144.2,47.961657,83.19857778,18.90348124,1.562713199,0.644832211,3.213177712,1.055161574,5.015312417,0.905104943,3.548850839,0.892655273,100.6328202,100.0000369,99.99990413,344.2
Scenario 1828,44,15,10,100,100,607.2614879,388.5943297,79.55567216,0,63.6,70.2,26.1,101.7,145.3,47.961657,83.31981084,19.11630853,1.562713199,1.306840812,3.213177712,1.055161574,5.015312417,0.905104943,4.872321479,0.883881852,100.6328202,100.0000369,99.99992654,406.9
Scenario 1829,44,15,11,0,0,607.2614879,329.7311397,91.90992969,101.4,0,61.7,25.1,92.4,137.2,37.55340252,84.47099639,17.97230198,1.841686801,0.874723585,3.213177712,1.055161574,5.300218666,0.914826396,3.35646049,0.919038281,100.6328202,100.0009823,99.99863924,417.8
Scenario 1830,44,15,11,0,100,607.2614879,329.7311397,90.229823,101.4,51.1,60.6,24.4,91.2,138.6,37.55340252,84.59774328,18.25296539,1.841686801,1.679401291,3.213177712,1.055161574,5.300218666,0.914826396,4.776101394,0.902233248,100.6328202,100.0009823,99.99920239,467.3
Scenario 1831,44,15,11,100,0,607.2614879,388.5943297,90.10064958,0,0,74.6,28.4,104.4,145.5,47.961657,83.19786488,18.82906474,1.562713199,0.71741304,3.213177712,1.055161574,5.015312417,0.905104943,3.2657915,0.900941811,100.6328202,100.0000369,99.99917977,352.9
Scenario 1832,44,15,11,100,100,607.2614879,388.5943297,89.01623661,0,64.4,73.7,27.9,103.4,147,47.961657,83.30632529,19.08634923,1.562713199,1.459965316,3.213177712,1.055161574,5.015312417,0.905104943,4.512260269,0.890096959,100.6328202,100.0000369,99.99934831,416.4
Scenario 1833,44,15,12,0,0,607.2614879,329.7311397,101.5735201,101.4,0,67.4,26.7,92.5,137.6,37.55340252,84.54553615,17.92408369,1.841686801,0.950192552,3.213177712,1.055161574,5.300218666,0.914826396,2.95806966,0.92336143,100.6328202,100.0009823,99.99570504,425.6
Scenario 1834,44,15,12,0,100,607.2614879,329.7311397,99.25081239,101.4,52.4,65.4,25.9,91.6,139.5,37.55340252,84.64634041,18.26026332,1.841686801,1.841444803,3.213177712,1.055161574,5.300218666,0.914826396,4.285381168,0.902233248,100.6328202,100.0009823,99.9971945,476.2
Scenario 1835,44,15,12,100,0,607.2614879,388.5943297,100.1780022,0,0,80.4,30.1,104.6,146,47.961657,83.25694779,18.7917398,1.562713199,0.786212311,3.213177712,1.055161574,5.015312417,0.905104943,2.878487542,0.910667081,100.6328202,100.0000369,99.99661552,361.1
Scenario 1836,44,15,12,100,100,607.2614879,388.5943297,98.60186929,0,65.7,78.5,29.4,104.1,148.1,47.961657,83.34165578,19.10010542,1.562713199,1.612603403,3.213177712,1.055161574,5.015312417,0.905104943,4.044448482,0.896332179,100.6328202,100.0000369,99.9974057,425.8
Scenario 1837,44,15,13,0,0,607.2614879,329.7311397,111.4002453,101.4,0,74.3,28.1,91.9,137.4,37.55340252,84.67464469,17.86014086,1.841686801,1.01887308,3.213177712,1.055161574,5.300218666,0.914826396,2.656402297,0.92836697,100.6328202,100.0009823,99.98859793,433.1
Scenario 1838,44,15,13,0,100,607.2614879,329.7311397,108.2686126,101.4,54.1,71,27.1,91.4,140,37.55340252,84.73536779,18.2604521,1.841686801,2.000537422,3.213177712,1.055161574,5.300218666,0.914826396,3.8718287,0.902233248,100.6328202,100.0009823,99.99257585,485
Scenario 1839,44,15,13,100,0,607.2614879,388.5943297,110.5240307,0,0,87.3,31.5,104.2,146,47.961657,83.36518449,18.74005351,1.562713199,0.851037797,3.213177712,1.055161574,5.015312417,0.905104943,2.587941091,0.921052984,100.6328202,100.0000369,99.98989502,369
Scenario 1840,44,15,13,100,100,607.2614879,388.5943297,108.2686126,0,67.4,84.3,30.7,104.1,148.8,47.961657,83.41531601,19.10619122,1.562713199,1.764174745,3.213177712,1.055161574,5.015312417,0.905104943,3.654237989,0.902233248,100.6328202,100.0000369,99.99257581,435.3
Scenario 1841,44,15,14,0,0,607.2614879,329.7311397,118.1445379,101.4,0,81.2,28.8,89.7,135.9,37.55340252,84.90031238,17.75865571,1.841686801,1.054539436,3.213177712,1.055161574,5.300218666,0.914826396,2.43607759,0.932833505,100.6328202,100.0009823,99.97983774,437
Scenario 1842,44,15,14,0,100,607.2614879,329.7311397,114.2773973,101.4,55.9,76.3,27.9,90,139.3,37.55340252,84.90517058,18.21834462,1.841686801,2.102225375,3.213177712,1.055161574,5.300218666,0.914826396,3.634071897,0.902233248,100.6328202,100.0009823,99.98720519,490.8
Scenario 1843,44,15,14,100,0,607.2614879,388.5943297,117.266269,0,0,94.2,32.2,102.1,144.6,47.961657,83.57092664,18.6464292,1.562713199,0.884728183,3.213177712,1.055161574,5.015312417,0.905104943,2.374885829,0.925879334,100.6328202,100.0000369,99.98195698,373.1
Scenario 1844,44,15,14,100,100,607.2614879,388.5943297,114.2773989,0,69.2,89.7,31.4,102.6,148.1,47.961657,83.576095,19.06194886,1.562713199,1.854735781,3.213177712,1.055161574,5.015312417,0.905104943,3.42102922,0.902233248,100.6328202,100.0000369,99.98720656,441
Scenario 1845,44,15,15,0,0,607.2614879,329.7311397,124.6683068,101.4,0,87.2,28.4,87.8,134.6,37.55340252,85.06182546,17.72687166,1.841686801,1.073392693,3.213177712,1.055161574,5.300218666,0.914826396,2.169502196,0.935239472,100.6328202,100.0009823,99.96771249,439.4
Scenario 1846,44,15,15,0,100,607.2614879,329.7311397,120.2824881,101.4,58.5,80.8,27.7,88.9,138.9,37.55340252,85.00575277,18.23678207,1.841686801,2.190755855,3.213177712,1.055161574,5.300218666,0.914826396,3.333347823,0.902233248,100.6328202,100.0009823,99.97930126,496.2
Scenario 1847,44,15,15,100,0,607.2614879,388.5943297,123.612685,0,0,100,31.8,100.1,143.4,47.961657,83.71981208,18.61553772,1.562713199,0.904583499,3.213177712,1.055161574,5.015312417,0.905104943,2.118234558,0.927288683,100.6328202,100.0000369,99.9711301,375.3
Scenario 1848,44,15,15,100,100,607.2614879,388.5943297,120.2841623,0,71.9,94.1,31.3,101.5,147.7,47.961657,83.67232932,19.07523362,1.562713199,1.934659509,3.213177712,1.055161574,5.015312417,0.905104943,3.132048759,0.902233248,100.6328202,100.0000369,99.98069282,446.5
Scenario 1849,44,15,16,0,0,607.2614879,329.7311397,130.9104945,101.4,0,92.4,27.6,85.5,133,37.55340252,85.23819763,17.70053644,1.841686801,1.073989144,3.213177712,1.055161574,5.300218666,0.914826396,1.962143136,0.935446053,100.6328202,100.0009823,99.95233372,439.9
Scenario 1850,44,15,16,0,100,607.2614879,329.7311397,126.285268,101.4,62.2,84.7,27.2,87.6,138.3,37.55340252,85.10987267,18.25750353,1.841686801,2.261983,3.213177712,1.055161574,5.300218666,0.914826396,2.96238568,0.902255028,100.6328202,100.0009823,99.96790746,501.4
Scenario 1851,44,15,16,100,0,607.2614879,388.5943297,129.6776398,0,0,105.1,31,97.8,141.8,47.961657,83.88062209,18.58853535,1.562713199,0.910481657,3.213177712,1.055161574,5.015312417,0.905104943,1.917385848,0.926588654,100.6328202,100.0000369,99.95748993,375.7
Scenario 1852,44,15,16,100,100,607.2614879,388.5943297,126.4211363,0,75.7,98,30.8,100.1,147,47.961657,83.76925727,19.09210115,1.562713199,2.002586195,3.213177712,1.055161574,5.015312417,0.905104943,2.786814744,0.903229911,100.6328202,100.0000369,99.96744683,451.6
Scenario 1853,44,15,17,0,0,607.2614879,329.7311397,133.7610903,101.4,0,96,26.4,82.3,130.4,37.55340252,85.4866845,17.63949563,1.841686801,1.04285366,3.213177712,1.055161574,5.300218666,0.914826396,1.806652902,0.933658675,100.6328202,100.0009823,99.94468886,436.5
Scenario 1854,44,15,17,0,100,607.2614879,329.7311397,129.3811885,101.4,66.2,87.3,26.4,85.4,136.6,37.55340252,85.28050026,18.22832432,1.841686801,2.270739917,3.213177712,1.055161574,5.300218666,0.914826396,2.700911141,0.902946562,100.6328202,100.0009823,99.96020646,503.3
Scenario 1855,44,15,17,100,0,607.2614879,388.5943297,132.3976114,0,0,108.4,29.8,94.5,139.2,47.961657,84.10354655,18.52745681,1.562713199,0.889606233,3.213177712,1.055161574,5.015312417,0.905104943,1.76675318,0.924083291,100.6328202,100.0000369,99.95098756,371.9
Scenario 1856,44,15,17,100,100,607.2614879,388.5943297,129.5065872,0,79.8,100.7,29.9,97.8,145.3,47.961657,83.9268976,19.06019013,1.562713199,2.013782768,3.213177712,1.055161574,5.015312417,0.905104943,2.538535592,0.903823953,100.6328202,100.0000369,99.95995895,453.5
Scenario 1857,44,17,10,0,0,607.2614879,358.7476652,81.75109858,101.4,0,61.3,23.6,91.4,137.3,37.55340252,84.60313482,17.98794515,1.692725965,0.645472218,3.213177712,1.055161574,4.474768989,0.914826396,4.126725777,0.908275872,100.6328202,100.0010339,99.99967039,415
Scenario 1858,44,17,10,0,100,607.2614879,358.7476652,80.7766068,101.4,57.1,60.9,23.2,90.3,138.4,37.55340252,84.73035238,18.20941889,1.692725965,1.162324288,3.213177712,1.055161574,4.474768989,0.914826396,5.424027549,0.89744728,100.6328202,100.0010339,99.99986384,471.3
Scenario 1859,44,17,10,100,0,607.2614879,422.7906931,80.55084262,0,0,75.5,27.4,104.7,146.6,47.961657,83.1935128,18.93008011,1.436317066,0.541086956,3.213177712,1.055161574,4.232745144,0.905104943,3.69654623,0.894938674,100.6328202,100.0000517,99.99989868,354.2
Scenario 1860,44,17,10,100,100,607.2614879,422.7906931,79.76788474,0,71.5,75.1,27,103.7,147.8,47.961657,83.3130288,19.13312774,1.436317066,1.032613166,3.213177712,1.055161574,4.232745144,0.905104943,5.203977134,0.886239631,100.6328202,100.0000517,99.99992108,425.1
Scenario 1861,44,17,11,0,0,607.2614879,358.7476652,91.5635463,101.4,0,65.2,25.5,93,138.8,37.55340252,84.59262197,17.91910812,1.692725965,0.717437601,3.213177712,1.055161574,4.474768989,0.914826396,3.787992013,0.915573017,100.6328202,100.0010339,99.99882048,423.9
Scenario 1862,44,17,11,0,100,607.2614879,358.7476652,90.229823,101.4,57.8,64.3,24.9,92,140.2,37.55340252,84.70741285,18.18584622,1.692725965,1.296602859,3.213177712,1.055161574,4.474768989,0.914826396,5.028263716,0.902233248,100.6328202,100.0010339,99.99920239,480.6
Scenario 1863,44,17,11,100,0,607.2614879,422.7906931,90.30086426,0,0,79.4,29.3,106.3,148,47.961657,83.189977,18.86618487,1.436317066,0.602636062,3.213177712,1.055161574,4.232745144,0.905104943,3.393619553,0.902944007,100.6328202,100.0000517,99.99915844,363
Scenario 1864,44,17,11,100,100,607.2614879,422.7906931,89.25118186,0,72.3,78.5,28.7,105.4,149.5,47.961657,83.29713862,19.11165862,1.436317066,1.153973643,3.213177712,1.055161574,4.232745144,0.905104943,4.822791754,0.892446475,100.6328202,100.0000517,99.99932193,434.4
Scenario 1865,44,17,12,0,0,607.2614879,358.7476652,101.1117551,101.4,0,70.8,27.1,93.1,139.2,37.55340252,84.66168586,17.88245893,1.692725965,0.781434255,3.213177712,1.055161574,4.474768989,0.914826396,3.327005222,0.919160821,100.6328202,100.0010339,99.99602051,431.6
Scenario 1866,44,17,12,0,100,607.2614879,358.7476652,99.25081239,101.4,59.1,69,26.4,92.4,141.2,37.55340252,84.75153832,18.20081406,1.692725965,1.42280096,3.213177712,1.055161574,4.474768989,0.914826396,4.520877809,0.902233248,100.6328202,100.0010339,99.99719449,489.5
Scenario 1867,44,17,12,100,0,607.2614879,422.7906931,100.3840948,0,0,85.1,30.9,106.7,148.7,47.961657,83.24383621,18.83902467,1.436317066,0.662024298,3.213177712,1.055161574,4.232745144,0.905104943,2.985154547,0.912541148,100.6328202,100.0000517,99.99655154,371.4
Scenario 1868,44,17,12,100,100,607.2614879,422.7906931,98.85860275,0,73.6,83.3,30.2,106.1,150.7,47.961657,83.32899232,19.13250297,1.436317066,1.275381072,3.213177712,1.055161574,4.232745144,0.905104943,4.331378053,0.89866673,100.6328202,100.0000517,99.99732366,443.9
Scenario 1869,44,17,13,0,0,607.2614879,358.7476652,110.8744289,101.4,0,77.5,28.5,92.6,139.2,37.55340252,84.78082915,17.8320566,1.692725965,0.841605057,3.213177712,1.055161574,4.474768989,0.914826396,2.966086139,0.923979182,100.6328202,100.0010339,99.98922932,439.2
Scenario 1870,44,17,13,0,100,607.2614879,358.7476652,108.2686126,101.4,60.7,74.5,27.6,92.2,141.7,37.55340252,84.8351245,18.20860877,1.692725965,1.547260968,3.213177712,1.055161574,4.474768989,0.914826396,4.087881037,0.902233248,100.6328202,100.0010339,99.99257583,498.1
Scenario 1871,44,17,13,100,0,607.2614879,422.7906931,110.7499564,0,0,91.9,32.3,106.3,148.8,47.961657,83.3443186,18.79839775,1.436317066,0.719052408,3.213177712,1.055161574,4.232745144,0.905104943,2.684704516,0.922937124,100.6328202,100.0000517,99.98974489,379.3
Scenario 1872,44,17,13,100,100,607.2614879,422.7906931,108.2686126,0,75.2,88.9,31.5,106,151.4,47.961657,83.40394037,19.14128823,1.436317066,1.392808624,3.213177712,1.055161574,4.232745144,0.905104943,3.916526791,0.902233248,100.6328202,100.0000517,99.99257582,453
Scenario 1873,44,17,14,0,0,607.2614879,358.7476652,117.6083868,101.4,0,84.1,29.2,90.6,137.9,37.55340252,84.9934314,17.74165976,1.692725965,0.875539545,3.213177712,1.055161574,4.474768989,0.914826396,2.710935008,0.928592505,100.6328202,100.0010339,99.98066823,443.2
Scenario 1874,44,17,14,0,100,607.2614879,358.7476652,114.2773973,101.4,62.5,79.7,28.3,90.9,141.1,37.55340252,84.99907123,18.17160637,1.692725965,1.627666373,3.213177712,1.055161574,4.474768989,0.914826396,3.787312803,0.902233248,100.6328202,100.0010339,99.98720516,503.9
Scenario 1875,44,17,14,100,0,607.2614879,422.7906931,117.3560165,0,0,98.5,33,104.3,147.5,47.961657,83.54318461,18.71123891,1.436317066,0.749361506,3.213177712,1.055161574,4.232745144,0.905104943,2.474654046,0.926590328,100.6328202,100.0000517,99.98169902,383.3
Scenario 1876,44,17,14,100,100,607.2614879,422.7906931,114.2773972,0,77,94.2,32.2,104.6,150.7,47.961657,83.55895081,19.10173921,1.436317066,1.46562182,3.213177712,1.055161574,4.232745144,0.905104943,3.629096099,0.902233248,100.6328202,100.0000517,99.98720511,458.7
Scenario 1877,44,17,15,0,0,607.2614879,358.7476652,124.2055011,101.4,0,89.9,28.9,88.9,136.8,37.55340252,85.14172555,17.7178505,1.692725965,0.898039511,3.213177712,1.055161574,4.474768989,0.914826396,2.38439553,0.931761247,100.6328202,100.0010339,99.96839262,445.9
Scenario 1878,44,17,15,0,100,607.2614879,358.7476652,120.2824881,101.4,65,84.1,28.2,89.9,140.8,37.55340252,85.09390459,18.19498154,1.692725965,1.700408445,3.213177712,1.055161574,4.474768989,0.914826396,3.498683303,0.902233248,100.6328202,100.0010339,99.97930122,509.4
Scenario 1879,44,17,15,100,0,607.2614879,422.7906931,123.8310331,0,0,104.2,32.7,102.5,146.4,47.961657,83.68134604,18.68659084,1.436317066,0.770925546,3.213177712,1.055161574,4.232745144,0.905104943,2.207679603,0.928935393,100.6328202,100.0000517,99.97018765,385.8
Scenario 1880,44,17,15,100,100,607.2614879,422.7906931,120.2824879,0,79.6,98.6,32.1,103.6,150.4,47.961657,83.64990104,19.11917163,1.436317066,1.531970839,3.213177712,1.055161574,4.232745144,0.905104943,3.343899798,0.902233248,100.6328202,100.0000517,99.9793011,464.3
Scenario 1881,44,17,16,0,0,607.2614879,358.7476652,130.606978,101.4,0,95,28.1,86.8,135.4,37.55340252,85.3040157,17.6968622,1.692725965,0.907446742,3.213177712,1.055161574,4.474768989,0.914826396,2.117775617,0.933278771,100.6328202,100.0010339,99.95216732,446.7
Scenario 1882,44,17,16,0,100,607.2614879,358.7476652,126.2825925,101.4,68.6,87.9,27.8,88.7,140.3,37.55340252,85.19129864,18.22118136,1.692725965,1.762986225,3.213177712,1.055161574,4.474768989,0.914826396,3.156330234,0.902233248,100.6328202,100.0010339,99.96820267,514.7
Scenario 1883,44,17,16,100,0,607.2614879,422.7906931,130.118085,0,0,109.2,31.9,100.3,145,47.961657,83.83049412,18.66407226,1.436317066,0.782312849,3.213177712,1.055161574,4.232745144,0.905104943,1.997796066,0.92975884,100.6328202,100.0000517,99.95501044,386.4
Scenario 1884,44,17,16,100,100,607.2614879,422.7906931,126.2825922,0,83.3,102.4,31.6,102.3,149.8,47.961657,83.74271731,19.13895246,1.436317066,1.589751093,3.213177712,1.055161574,4.232745144,0.905104943,3.01364419,0.902233248,100.6328202,100.0000517,99.96820243,469.4
Scenario 1885,44,17,17,0,0,607.2614879,358.7476652,133.6767091,101.4,0,98.4,27,83.7,132.9,37.55340252,85.53953363,17.63544878,1.692725965,0.890029927,3.213177712,1.055161574,4.474768989,0.914826396,1.913368918,0.933085114,100.6328202,100.0010339,99.9430368,443.4
Scenario 1886,44,17,17,0,100,607.2614879,358.7476652,129.2803153,101.4,72.5,90.4,27,86.5,138.7,37.55340252,85.3561518,18.19432466,1.692725965,1.777603196,3.213177712,1.055161574,4.474768989,0.914826396,2.887519807,0.902233248,100.6328202,100.0010339,99.96123946,516.5
Scenario 1887,44,17,17,100,0,607.2614879,422.7906931,133.1062515,0,0,112.5,30.8,97.1,142.6,47.961657,84.0422884,18.60317401,1.436317066,0.770861575,3.213177712,1.055161574,4.232745144,0.905104943,1.840521621,0.929069929,100.6328202,100.0000517,99.94661879,383
Scenario 1888,44,17,17,100,100,607.2614879,422.7906931,129.2803149,0,87.3,104.9,30.8,100,148.2,47.961657,83.89421666,19.10920616,1.436317066,1.604651469,3.213177712,1.055161574,4.232745144,0.905104943,2.754579769,0.902233248,100.6328202,100.0000517,99.9612391,471.2
Scenario 1889,44,19,10,0,0,607.2614879,379.850577,81.39213283,101.4,0,62.6,23.5,89.8,136.2,37.55340252,84.85348011,17.78418245,1.598685179,0.546474562,3.213177712,1.055161574,3.710208985,0.914826396,4.636152835,0.904286957,100.6328202,100.0010624,99.99974915,413.5
Scenario 1890,44,19,10,0,100,607.2614879,379.850577,80.82025695,101.4,61.3,62.2,23.1,88.9,137.4,37.55340252,84.96449639,18.00132726,1.598685179,0.922721459,3.213177712,1.055161574,3.710208985,0.914826396,5.666976525,0.89793223,100.6328202,100.0010624,99.99986535,474.3
Scenario 1891,44,19,10,100,0,607.2614879,447.6608017,80.5232111,0,0,77.7,27.5,104.1,146.3,47.961657,83.32680341,18.80742896,1.356521468,0.467330408,3.213177712,1.055161574,3.515942099,0.905104943,4.251517452,0.89463167,100.6328202,100.0000668,99.99989998,355.6
Scenario 1892,44,19,10,100,100,607.2614879,447.6608017,79.95219639,0,76.6,77.3,27.1,103.2,147.5,47.961657,83.43918301,19.00712561,1.356521468,0.836220738,3.213177712,1.055161574,3.515942099,0.905104943,5.497396079,0.88828742,100.6328202,100.0000668,99.99991613,431.7
Scenario 1893,44,19,11,0,0,607.2614879,379.850577,91.08979628,101.4,0,66.4,25.3,91.4,137.7,37.55340252,84.83990535,17.72567916,1.598685179,0.607735878,3.213177712,1.055161574,3.710208985,0.914826396,4.264947984,0.910834529,100.6328202,100.0010624,99.99896442,422.2
Scenario 1894,44,19,11,0,100,607.2614879,379.850577,90.229823,101.4,62,65.6,24.8,90.6,139.2,37.55340252,84.93917433,17.98509322,1.598685179,1.029068514,3.213177712,1.055161574,3.710208985,0.914826396,5.256791645,0.902233248,100.6328202,100.0010624,99.99920239,483.6
Scenario 1895,44,19,11,100,0,607.2614879,447.6608017,90.23111385,0,0,81.5,29.3,105.7,147.8,47.961657,83.32083825,18.75253635,1.356521468,0.520793557,3.213177712,1.055161574,3.515942099,0.905104943,3.909938916,0.902246371,100.6328202,100.0000668,99.99917857,364.3
Scenario 1896,44,19,11,100,100,607.2614879,447.6608017,89.45542658,0,77.3,80.7,28.8,104.9,149.3,47.961657,83.4208766,18.99328969,1.356521468,0.934710195,3.213177712,1.055161574,3.515942099,0.905104943,5.097876139,0.894488984,100.6328202,100.0000668,99.99929829,441
Scenario 1897,44,19,12,0,0,607.2614879,379.850577,100.4904855,101.4,0,71.8,26.9,91.6,138.3,37.55340252,84.90498262,17.69915361,1.598685179,0.662913046,3.213177712,1.055161574,3.710208985,0.914826396,3.763897547,0.913509146,100.6328202,100.0010624,99.99645809,430
Scenario 1898,44,19,12,0,100,607.2614879,379.850577,99.25081238,101.4,63.2,70.2,26.2,91,140.3,37.55340252,84.97945478,18.00776582,1.598685179,1.129828362,3.213177712,1.055161574,3.710208985,0.914826396,4.735430014,0.902233248,100.6328202,100.0010624,99.99719448,492.3
Scenario 1899,44,19,12,100,0,607.2614879,447.6608017,100.2203786,0,0,87,31,106.1,148.5,47.961657,83.37181611,18.73393489,1.356521468,0.572694935,3.213177712,1.055161574,3.515942099,0.905104943,3.44661279,0.91105176,100.6328202,100.0000668,99.99667527,372.6
Scenario 1900,44,19,12,100,100,607.2614879,447.6608017,99.08216686,0,78.6,85.4,30.4,105.6,150.6,47.961657,83.44976612,19.02138951,1.356521468,1.033486958,3.213177712,1.055161574,3.515942099,0.905104943,4.587103893,0.900699683,100.6328202,100.0000668,99.99725036,450.6
Scenario 1901,44,19,13,0,0,607.2614879,379.850577,110.0470099,101.4,0,78.2,28.2,91.1,138.3,37.55340252,85.01914693,17.65917779,1.598685179,0.715323764,3.213177712,1.055161574,3.710208985,0.914826396,3.367039512,0.917073698,100.6328202,100.0010624,99.99033443,437.2
Scenario 1902,44,19,13,0,100,607.2614879,379.850577,108.2686125,101.4,64.9,75.6,27.5,90.9,140.9,37.55340252,85.05888544,18.02316868,1.598685179,1.229506078,3.213177712,1.055161574,3.710208985,0.914826396,4.284158872,0.902233248,100.6328202,100.0010624,99.9925758,501.2
Scenario 1903,44,19,13,100,0,607.2614879,447.6608017,110.3462258,0,0,93.7,32.3,105.8,148.7,47.961657,83.47052289,18.70076935,1.356521468,0.622345963,3.213177712,1.055161574,3.515942099,0.905104943,3.084050992,0.919568636,100.6328202,100.0000668,99.99017881,380.5
Scenario 1904,44,19,13,100,100,607.2614879,447.6608017,108.2686126,0,80.3,90.9,31.6,105.6,151.2,47.961657,83.52639678,19.0331953,1.356521468,1.126768508,3.213177712,1.055161574,3.515942099,0.905104943,4.149884561,0.902233248,100.6328202,100.0000668,99.9925758,459.6
Scenario 1905,44,19,14,0,0,607.2614879,379.850577,116.710001,101.4,0,84.6,28.9,89.3,137.2,37.55340252,85.22304806,17.57814952,1.598685179,0.746638727,3.213177712,1.055161574,3.710208985,0.914826396,3.08825468,0.921485883,100.6328202,100.0010624,99.98211111,441.4
Scenario 1906,44,19,14,0,100,607.2614879,379.850577,114.2773972,101.4,66.6,80.8,28.2,89.6,140.4,37.55340252,85.21957738,17.99098364,1.598685179,1.294365361,3.213177712,1.055161574,3.710208985,0.914826396,3.970761879,0.902233248,100.6328202,100.0010624,99.98720509,507
Scenario 1907,44,19,14,100,0,607.2614879,447.6608017,116.9309619,0,0,100.1,33.1,103.9,147.6,47.961657,83.6620582,18.62105815,1.356521468,0.650324623,3.213177712,1.055161574,3.515942099,0.905104943,2.830514529,0.923228448,100.6328202,100.0000668,99.98233159,384.7
Scenario 1908,44,19,14,100,100,607.2614879,447.6608017,114.2773972,0,82,96.1,32.3,104.2,150.7,47.961657,83.67797424,18.99808159,1.356521468,1.18642856,3.213177712,1.055161574,3.515942099,0.905104943,3.846790828,0.902233248,100.6328202,100.0000668,99.98720508,465.3
Scenario 1909,44,19,15,0,0,607.2614879,379.850577,123.3099941,101.4,0,90.1,28.7,87.7,136.3,37.55340252,85.36118949,17.56245563,1.598685179,0.77001425,3.213177712,1.055161574,3.710208985,0.914826396,2.742434866,0.925026291,100.6328202,100.0010624,99.97023705,444.2
Scenario 1910,44,19,15,0,100,607.2614879,379.850577,120.2824879,101.4,69.1,85,28.1,88.7,140.2,37.55340252,85.3101222,18.0198099,1.598685179,1.354548814,3.213177712,1.055161574,3.710208985,0.914826396,3.685979166,0.902233248,100.6328202,100.0010624,99.9793011,512.5
Scenario 1911,44,19,15,100,0,607.2614879,447.6608017,123.4360312,0,0,105.6,32.8,102.2,146.6,47.961657,83.79218962,18.60267306,1.356521468,0.671947851,3.213177712,1.055161574,3.515942099,0.905104943,2.509818088,0.925965837,100.6328202,100.0000668,99.97087811,387.2
Scenario 1912,44,19,15,100,100,607.2614879,447.6608017,120.2824879,0,84.5,100.4,32.2,103.3,150.4,47.961657,83.76492885,19.02021047,1.356521468,1.242003094,3.213177712,1.055161574,3.515942099,0.905104943,3.561331812,0.902233248,100.6328202,100.0000668,99.97930106,470.8
Scenario 1913,44,19,16,0,0,607.2614879,379.850577,129.7810573,101.4,0,95,28,85.8,135,37.55340252,85.51221302,17.54825554,1.598685179,0.783832224,3.213177712,1.055161574,3.710208985,0.914826396,2.448233035,0.927359524,100.6328202,100.0010624,99.95404947,445.2
